,survived,pclass,sex,age,FamilySize,isAlone,embarked_C,embarked_Q,embarked_S,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,fare_log,sibsp_sqrt,parch_sqrt
571,1,1,0,53.0,3,0,False,False,True,False,False,True,False,False,False,False,3.960416900617205,1.4142135623730951,0.0
572,1,1,1,36.0,1,1,False,False,True,False,False,False,False,True,False,False,3.3100867049215847,0.0,0.0
574,0,3,1,16.0,1,1,False,False,True,False,False,False,False,False,True,False,2.2027647577118348,0.0,0.0
575,0,3,1,19.0,1,1,False,False,True,False,False,False,False,True,False,False,2.740840023925201,0.0,0.0
576,1,2,0,34.0,1,1,False,False,True,False,False,False,True,False,False,False,2.6390573296152584,0.0,0.0
577,1,1,0,39.0,2,0,False,False,True,False,False,False,False,True,False,False,4.041295341132285,1.0,0.0
578,0,3,0,29.869351032448375,2,0,True,False,False,False,False,False,False,False,False,True,2.738146075922933,1.0,0.0
579,1,3,1,32.0,1,1,False,False,True,False,False,False,False,False,True,False,2.188856327665703,0.0,0.0
580,1,2,0,25.0,3,0,False,False,True,False,False,False,False,True,False,False,3.4339872044851463,1.0,1.0
581,1,1,0,39.0,3,0,True,False,False,False,False,True,False,False,False,False,4.306742249663978,1.0,1.0
582,0,2,1,54.0,1,1,False,False,True,False,False,False,True,False,False,False,3.295836866004329,0.0,0.0
583,0,1,1,36.0,1,1,True,False,False,True,False,False,False,False,False,False,3.716616209085536,0.0,0.0
584,0,3,1,29.869351032448375,1,1,True,False,False,False,False,False,False,True,False,False,2.2734137156937657,0.0,0.0
585,1,1,0,18.0,3,0,False,False,True,False,False,False,False,True,False,False,4.306742249663978,0.0,1.4142135623730951
586,0,2,1,47.0,1,1,False,False,True,False,False,False,False,True,False,False,2.772588722239781,0.0,0.0
587,1,1,1,57.0,3,0,True,False,False,False,True,False,False,False,False,False,4.306742249663978,1.0,1.0
590,0,3,1,35.0,1,1,False,False,True,False,False,False,False,True,False,False,2.094945728215801,0.0,0.0
591,1,1,0,52.0,2,0,True,False,False,False,False,False,True,False,False,False,4.306742249663978,1.0,0.0
592,0,3,1,47.0,1,1,False,False,True,False,False,False,False,False,False,True,2.1102132003465894,0.0,0.0
593,0,3,0,29.869351032448375,3,0,False,True,False,False,False,False,False,False,True,False,2.169053700369523,0.0,1.4142135623730951
594,0,2,1,37.0,2,0,False,False,True,False,False,False,True,False,False,False,3.295836866004329,1.0,0.0
595,0,3,1,36.0,3,0,False,False,True,False,False,False,False,False,False,True,3.224857896545748,1.0,1.0
596,1,2,0,29.869351032448375,1,1,False,False,True,False,False,False,False,True,False,False,3.5263605246161616,0.0,0.0
597,0,3,1,49.0,1,1,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.0
599,1,1,1,49.0,2,0,True,False,False,True,False,False,False,False,False,False,4.0592215752427645,1.0,0.0
600,1,2,0,24.0,4,0,False,False,True,False,False,False,False,True,False,False,3.332204510175204,1.4142135623730951,1.0
602,0,1,1,29.869351032448375,1,1,False,False,True,False,False,True,False,False,False,False,3.770459441106359,0.0,0.0
603,0,3,1,44.0,1,1,False,False,True,False,False,False,False,True,False,False,2.2027647577118348,0.0,0.0
604,1,1,1,35.0,1,1,True,False,False,True,False,False,False,False,False,False,3.3160025355989236,0.0,0.0
605,0,3,1,36.0,2,0,False,False,True,False,False,False,False,True,False,False,2.806386101823072,1.0,0.0
606,0,3,1,30.0,1,1,False,False,True,False,False,False,False,False,False,True,2.1855792552411137,0.0,0.0
607,1,1,1,27.0,1,1,False,False,True,True,False,False,False,False,False,False,3.449987545831587,0.0,0.0
608,1,2,0,22.0,4,0,True,False,False,False,False,False,True,False,False,False,3.7513658711253766,1.0,1.4142135623730951
609,1,1,0,40.0,1,1,False,False,True,False,False,True,False,False,False,False,4.306742249663978,0.0,0.0
610,0,3,0,39.0,7,0,False,False,True,False,False,False,False,False,True,False,3.4742929367327062,1.0,1.5811388300841898
611,0,3,1,29.869351032448375,1,1,False,False,True,False,False,False,False,False,False,True,2.085672091430472,0.0,0.0
615,1,2,0,24.0,4,0,False,False,True,False,False,False,True,False,False,False,4.189654742026425,1.0,1.4142135623730951
616,0,3,1,34.0,3,0,False,False,True,False,False,False,False,False,True,False,2.7343675094195836,1.0,1.0
617,0,3,0,26.0,2,0,False,False,True,False,False,False,False,True,False,False,2.8390784635086144,1.0,0.0
618,1,2,0,4.0,4,0,False,False,True,False,False,False,False,False,True,False,3.6888794541139363,1.4142135623730951,1.0
619,0,2,1,26.0,1,1,False,False,True,False,False,False,True,False,False,False,2.4423470353692043,0.0,0.0
620,0,3,1,27.0,2,0,True,False,False,False,False,False,False,False,True,False,2.737880811060884,1.0,0.0
621,1,1,1,42.0,2,0,False,False,True,False,False,False,True,False,False,False,3.9806942251907276,1.0,0.0
622,1,3,1,20.0,3,0,True,False,False,False,False,False,False,False,True,False,2.817902613071225,1.0,1.0
623,0,3,1,21.0,1,1,False,False,True,False,False,False,False,True,False,False,2.180891922715322,0.0,0.0
624,0,3,1,21.0,1,1,False,False,True,False,False,False,False,False,True,False,2.8390784635086144,0.0,0.0
625,0,1,1,57.0,1,1,False,False,True,False,False,False,True,False,False,False,3.5061818266142577,0.0,0.0
626,0,2,1,57.0,1,1,False,True,False,False,False,False,True,False,False,False,2.5915163848462583,0.0,0.0
627,1,1,0,21.0,1,1,False,False,True,False,False,False,True,False,False,False,4.306742249663978,0.0,0.0
628,0,3,1,26.0,1,1,False,False,True,False,False,False,False,False,False,True,2.1855792552411137,0.0,0.0
629,0,3,1,29.869351032448375,1,1,False,True,False,False,False,False,False,True,False,False,2.167143305297764,0.0,0.0
630,1,1,1,57.0,1,1,False,False,True,True,False,False,False,False,False,False,3.4339872044851463,0.0,0.0
631,0,3,1,51.0,1,1,False,False,True,False,False,False,False,False,False,True,2.086193694502369,0.0,0.0
632,1,1,1,32.0,1,1,True,False,False,False,True,False,False,False,False,False,3.449987545831587,0.0,0.0
633,0,1,1,29.869351032448375,1,1,False,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0
634,0,3,0,9.0,6,0,False,False,True,False,False,False,False,False,True,False,3.3638415951183864,1.5811388300841898,1.4142135623730951
637,0,2,1,31.0,3,0,False,False,True,False,False,False,False,True,False,False,3.305053521109253,1.0,1.0
638,0,3,0,41.0,6,0,False,False,True,False,False,False,False,False,False,True,3.705920919968788,0.0,1.5811388300841898
639,0,3,1,29.869351032448375,2,0,False,False,True,False,False,False,False,False,False,True,2.8390784635086144,1.0,0.0
642,0,3,0,2.0,6,0,False,False,True,False,False,False,False,True,False,False,3.3638415951183864,1.5811388300841898,1.4142135623730951
643,1,3,1,29.869351032448375,1,1,False,False,True,False,False,False,False,True,False,False,4.05171190165724,0.0,0.0
645,1,1,1,48.0,2,0,True,False,False,False,False,False,True,False,False,False,4.306742249663978,1.0,0.0
647,1,1,1,56.0,1,1,True,False,False,True,False,False,False,False,False,False,3.597312260588446,0.0,0.0
648,0,3,1,29.869351032448375,1,1,False,False,True,False,False,False,False,True,False,False,2.145931282948669,0.0,0.0
649,1,3,0,23.0,1,1,False,False,True,False,False,False,False,True,False,False,2.145931282948669,0.0,0.0
651,1,2,0,18.0,2,0,False,False,True,False,False,False,False,True,False,False,3.1780538303479458,0.0,1.0
652,0,3,1,21.0,1,1,False,False,True,False,False,False,False,True,False,False,2.2442459824059346,0.0,0.0
653,1,3,0,29.869351032448375,1,1,False,True,False,False,False,False,False,True,False,False,2.17806441028492,0.0,0.0
654,0,3,0,18.0,1,1,False,True,False,False,False,False,False,False,False,True,2.0476928433652555,0.0,0.0
655,0,2,1,24.0,3,0,False,False,True,False,False,False,False,True,False,False,4.306742249663978,1.4142135623730951,0.0
657,0,3,0,32.0,3,0,False,True,False,False,False,False,False,False,True,False,2.803360380906535,1.0,1.0
658,0,2,1,23.0,1,1,False,False,True,False,False,False,True,False,False,False,2.6390573296152584,0.0,0.0
659,0,1,1,57.0,3,0,True,False,False,False,False,False,True,False,False,False,4.306742249663978,0.0,1.4142135623730951
660,1,1,1,50.0,3,0,False,False,True,False,True,False,False,False,False,False,4.306742249663978,1.4142135623730951,0.0
661,0,3,1,40.0,1,1,True,False,False,False,False,False,False,True,False,False,2.1071782966514356,0.0,0.0
662,0,1,1,47.0,1,1,False,False,True,False,False,False,False,True,False,False,3.2804411805263554,0.0,0.0
663,0,3,1,36.0,1,1,False,False,True,False,False,False,False,False,False,True,2.139571923732859,0.0,0.0
664,1,3,1,20.0,2,0,False,False,True,False,False,False,False,True,False,False,2.188856327665703,1.0,0.0
665,0,2,1,32.0,3,0,False,False,True,False,False,False,False,True,False,False,4.306742249663978,1.4142135623730951,0.0
667,0,3,1,29.869351032448375,1,1,False,False,True,False,False,False,False,True,False,False,2.1719067693519296,0.0,0.0
668,0,3,1,43.0,1,1,False,False,True,False,False,False,False,False,True,False,2.2027647577118348,0.0,0.0
669,1,1,0,29.869351032448375,2,0,False,False,True,False,False,True,False,False,False,False,3.970291913552122,1.0,0.0
670,1,2,0,40.0,3,0,False,False,True,False,False,False,True,False,False,False,3.6888794541139363,1.0,1.0
671,0,1,1,31.0,2,0,False,False,True,False,True,False,False,False,False,False,3.970291913552122,1.0,0.0
672,0,2,1,57.0,1,1,False,False,True,False,False,False,True,False,False,False,2.4423470353692043,0.0,0.0
673,1,2,1,31.0,1,1,False,False,True,False,False,False,False,True,False,False,2.6390573296152584,0.0,0.0
675,0,3,1,18.0,1,1,False,False,True,False,False,False,False,False,True,False,2.1719067693519296,0.0,0.0
676,0,3,1,24.5,1,1,False,False,True,False,False,False,False,False,True,False,2.2027647577118348,0.0,0.0
677,1,3,0,18.0,1,1,False,False,True,False,False,False,False,True,False,False,2.3833998102837652,0.0,0.0
678,0,3,0,43.0,8,0,False,False,True,False,False,False,False,True,False,False,3.8691155044168695,1.0,1.5811388300841898
679,1,1,1,36.0,2,0,True,False,False,False,True,False,False,False,False,False,4.306742249663978,0.0,1.0
680,0,3,0,29.869351032448375,1,1,False,True,False,False,False,False,False,True,False,False,2.212386825075897,0.0,0.0
681,1,1,1,27.0,1,1,True,False,False,False,False,False,True,False,False,False,4.306742249663978,0.0,0.0
682,0,3,1,20.0,1,1,False,False,True,False,False,False,False,False,False,True,2.3248357019288655,0.0,0.0
683,0,3,1,14.0,8,0,False,False,True,False,False,False,False,True,False,False,3.8691155044168695,1.5811388300841898,1.4142135623730951
684,0,2,1,57.0,3,0,False,False,True,False,False,False,False,True,False,False,3.6888794541139363,1.0,1.0
685,0,2,1,25.0,4,0,True,False,False,False,False,False,False,True,False,False,3.7513658711253766,1.0,1.4142135623730951
686,0,3,1,14.0,6,0,False,False,True,False,False,False,False,False,True,False,3.705920919968788,1.5811388300841898,1.0
687,0,3,1,19.0,1,1,False,False,True,False,False,False,False,True,False,False,2.4133032309283076,0.0,0.0
688,0,3,1,18.0,1,1,False,False,True,False,False,False,False,False,True,False,2.174274334826008,0.0,0.0
689,1,1,0,15.0,2,0,False,False,True,False,True,False,False,False,False,False,4.306742249663978,0.0,1.0
690,1,1,1,31.0,2,0,False,False,True,False,True,False,False,False,False,False,4.060443010546419,1.0,0.0
691,1,3,0,4.0,2,0,True,False,False,False,False,False,False,False,True,False,2.668387256845834,0.0,1.0
693,0,3,1,25.0,1,1,True,False,False,False,False,False,False,False,False,True,2.1071782966514356,0.0,0.0
694,0,1,1,57.0,1,1,False,False,True,False,False,True,False,False,False,False,3.3160025355989236,0.0,0.0
695,0,2,1,52.0,1,1,False,False,True,False,False,False,False,True,False,False,2.6741486494265287,0.0,0.0
697,1,3,0,29.869351032448375,1,1,False,True,False,False,False,False,False,False,False,True,2.167143305297764,0.0,0.0
698,0,1,1,49.0,3,0,True,False,False,False,False,True,False,False,False,False,4.306742249663978,1.0,1.0
699,0,3,1,42.0,1,1,False,False,True,False,False,False,False,False,True,False,2.157559320943788,0.0,0.0
700,1,1,0,18.0,2,0,True,False,False,False,False,True,False,False,False,False,4.306742249663978,1.0,0.0
701,1,1,1,35.0,1,1,False,False,True,False,False,False,False,True,False,False,3.3064287218760624,0.0,0.0
702,0,3,0,18.0,2,0,True,False,False,False,False,False,False,False,False,True,2.737880811060884,0.0,1.0
703,0,3,1,25.0,1,1,False,True,False,False,False,False,False,False,True,False,2.1681046787623672,0.0,0.0
704,0,3,1,26.0,2,0,False,False,True,False,False,False,False,True,False,False,2.180891922715322,1.0,0.0
705,0,2,1,39.0,1,1,False,False,True,False,False,False,True,False,False,False,3.295836866004329,0.0,0.0
706,1,2,0,45.0,1,1,False,False,True,False,False,False,False,True,False,False,2.6741486494265287,0.0,0.0
707,1,1,1,42.0,1,1,False,False,True,False,False,False,False,True,False,False,3.3064287218760624,0.0,0.0
708,1,1,0,22.0,1,1,False,False,True,True,False,False,False,False,False,False,4.306742249663978,0.0,0.0
710,1,1,0,24.0,1,1,True,False,False,False,False,True,False,False,False,False,3.922056501139853,0.0,0.0
711,0,1,1,29.869351032448375,1,1,False,False,True,False,False,True,False,False,False,False,3.3160025355989236,0.0,0.0
712,1,1,1,48.0,2,0,False,False,True,False,False,True,False,False,False,False,3.970291913552122,1.0,0.0
713,0,3,1,29.0,1,1,False,False,True,False,False,False,False,False,False,True,2.3497835148230464,0.0,0.0
714,0,2,1,52.0,1,1,False,False,True,False,False,False,False,True,False,False,2.6390573296152584,0.0,0.0
715,0,3,1,19.0,1,1,False,False,True,False,False,False,False,False,True,False,2.157559320943788,0.0,0.0
716,1,1,0,38.0,1,1,True,False,False,False,False,True,False,False,False,False,4.306742249663978,0.0,0.0
717,1,2,0,27.0,1,1,False,False,True,False,False,False,False,True,False,False,2.4423470353692043,0.0,0.0
718,0,3,1,29.869351032448375,1,1,False,True,False,False,False,False,False,True,False,False,2.803360380906535,0.0,0.0
719,0,3,1,33.0,1,1,False,False,True,False,False,False,False,True,False,False,2.1719067693519296,0.0,0.0
720,1,2,0,6.0,2,0,False,False,True,False,False,False,False,True,False,False,3.5263605246161616,0.0,1.0
721,0,3,1,17.0,2,0,False,False,True,False,False,False,False,False,True,False,2.086193694502369,1.0,0.0
722,0,2,1,34.0,1,1,False,False,True,False,False,False,False,True,False,False,2.6390573296152584,0.0,0.0
723,0,2,1,50.0,1,1,False,False,True,False,False,False,False,True,False,False,2.6390573296152584,0.0,0.0
724,1,1,1,27.0,2,0,False,False,True,False,False,False,False,True,False,False,3.9908341858524357,1.0,0.0
725,0,3,1,20.0,1,1,False,False,True,False,False,False,False,False,False,True,2.2682524139135403,0.0,0.0
726,1,2,0,30.0,4,0,False,False,True,False,False,False,True,False,False,False,3.091042453358316,1.5811388300841898,0.0
727,1,3,0,29.869351032448375,1,1,False,True,False,False,False,False,False,False,True,False,2.1676241075599285,0.0,0.0
728,0,2,1,25.0,2,0,False,False,True,False,False,False,True,False,False,False,3.295836866004329,1.0,0.0
729,0,3,0,25.0,2,0,False,False,True,False,False,False,False,False,True,False,2.188856327665703,1.0,0.0
730,1,1,0,29.0,1,1,False,False,True,False,True,False,False,False,False,False,4.306742249663978,0.0,0.0
731,0,3,1,11.0,1,1,True,False,False,False,False,False,False,True,False,False,2.9850504252071306,0.0,0.0
735,0,3,1,28.5,1,1,False,False,True,False,False,False,False,False,False,True,2.8390784635086144,0.0,0.0
736,0,3,0,48.0,5,0,False,False,True,False,False,False,False,False,True,False,3.5660053559634015,1.0,1.5811388300841898
737,1,1,1,35.0,1,1,True,False,False,False,True,False,False,False,False,False,4.306742249663978,0.0,0.0
740,1,1,1,29.869351032448375,1,1,False,False,True,False,False,False,True,False,False,False,3.4339872044851463,0.0,0.0
741,0,1,1,36.0,2,0,False,False,True,False,False,True,False,False,False,False,4.306742249663978,1.0,0.0
742,1,1,0,21.0,5,0,True,False,False,False,True,False,False,False,False,False,4.306742249663978,1.4142135623730951,1.4142135623730951
743,0,3,1,24.0,2,0,False,False,True,False,False,False,False,True,False,False,2.8390784635086144,1.0,0.0
744,1,3,1,31.0,1,1,False,False,True,False,False,False,False,False,False,True,2.188856327665703,0.0,0.0
745,0,1,1,57.0,3,0,False,False,True,False,True,False,False,False,False,False,4.276666119016055,1.0,1.0
746,0,3,1,16.0,3,0,False,False,True,False,False,False,False,False,False,True,3.056356895370426,1.0,1.0
747,1,2,0,30.0,1,1,False,False,True,False,False,False,True,False,False,False,2.6390573296152584,0.0,0.0
748,0,1,1,19.0,2,0,False,False,True,False,False,False,True,False,False,False,3.9908341858524357,1.0,0.0
749,0,3,1,31.0,1,1,False,True,False,False,False,False,False,False,True,False,2.169053700369523,0.0,0.0
750,1,2,0,4.0,3,0,False,False,True,False,False,False,False,True,False,False,3.1780538303479458,1.0,1.0
751,1,3,1,6.0,2,0,False,False,True,False,False,False,False,True,False,False,2.600836116795061,0.0,1.0
752,0,3,1,33.0,1,1,False,False,True,False,False,False,False,True,False,False,2.3513752571634776,0.0,0.0
753,0,3,1,23.0,1,1,False,False,True,False,False,False,False,False,False,True,2.1855792552411137,0.0,0.0
754,1,2,0,48.0,4,0,False,False,True,False,False,False,False,True,False,False,4.189654742026425,1.0,1.4142135623730951
755,1,2,1,1.0,3,0,False,False,True,False,False,False,False,True,False,False,2.740840023925201,1.0,1.0
756,0,3,1,28.0,1,1,False,False,True,False,False,False,False,False,False,True,2.174274334826008,0.0,0.0
759,1,1,0,33.0,1,1,False,False,True,False,True,False,False,False,False,False,4.306742249663978,0.0,0.0
761,0,3,1,41.0,1,1,False,False,True,False,False,False,False,True,False,False,2.094945728215801,0.0,0.0
762,1,3,1,20.0,1,1,True,False,False,False,False,False,False,False,False,True,2.1076888046179385,0.0,0.0
763,1,1,0,36.0,4,0,False,False,True,False,True,False,False,False,False,False,4.306742249663978,1.0,1.4142135623730951
764,0,3,1,16.0,1,1,False,False,True,False,False,False,False,False,True,False,2.1719067693519296,0.0,0.0
765,1,1,0,51.0,2,0,False,False,True,False,False,False,True,False,False,False,4.306742249663978,1.0,0.0
766,0,1,1,29.869351032448375,1,1,True,False,False,False,False,True,False,False,False,False,3.703768066607687,0.0,0.0
767,0,3,0,30.5,1,1,False,True,False,False,False,False,False,False,True,False,2.169053700369523,0.0,0.0
768,0,3,1,29.869351032448375,2,0,False,True,False,False,False,False,False,False,False,True,3.224857896545748,1.0,0.0
769,0,3,1,32.0,1,1,False,False,True,False,False,False,False,False,True,False,2.236712348843338,0.0,0.0
770,0,3,1,24.0,1,1,False,False,True,False,False,False,False,False,True,False,2.3513752571634776,0.0,0.0
771,0,3,1,48.0,1,1,False,False,True,False,False,False,False,False,True,False,2.180891922715322,0.0,0.0
772,0,2,0,57.0,1,1,False,False,True,False,False,False,False,True,False,False,2.4423470353692043,0.0,0.0
774,1,2,0,54.0,5,0,False,False,True,False,False,False,False,True,False,False,3.1780538303479458,1.0,1.5811388300841898
775,0,3,1,18.0,1,1,False,False,True,False,False,False,False,False,False,True,2.169053700369523,0.0,0.0
776,0,3,1,29.869351032448375,1,1,False,True,False,False,False,False,False,False,True,False,2.169053700369523,0.0,0.0
777,1,3,0,5.0,1,1,False,False,True,False,False,False,False,True,False,False,2.600836116795061,0.0,0.0
778,0,3,1,29.869351032448375,1,1,False,True,False,False,False,False,False,True,False,False,2.1676241075599285,0.0,0.0
779,1,1,0,43.0,2,0,False,False,True,False,True,False,False,False,False,False,4.306742249663978,0.0,1.0
780,1,3,0,13.0,1,1,True,False,False,False,False,False,False,False,True,False,2.1076888046179385,0.0,0.0
781,1,1,0,17.0,2,0,False,False,True,False,True,False,False,False,False,False,4.060443010546419,1.0,0.0
782,0,1,1,29.0,1,1,False,False,True,False,False,False,True,False,False,False,3.4339872044851463,0.0,0.0
783,0,3,1,29.869351032448375,4,0,False,False,True,False,False,False,False,False,False,True,3.196630215920881,1.0,1.4142135623730951
784,0,3,1,25.0,1,1,False,False,True,False,False,False,False,False,True,False,2.085672091430472,0.0,0.0
785,0,3,1,25.0,1,1,False,False,True,False,False,False,False,False,False,True,2.1102132003465894,0.0,0.0
786,1,3,0,18.0,1,1,False,False,True,False,False,False,False,False,False,True,2.139571923732859,0.0,0.0
787,0,3,1,8.0,6,0,False,True,False,False,False,False,False,True,False,False,3.405355391810819,1.5811388300841898,1.0
788,1,3,1,1.0,4,0,False,False,True,False,False,False,False,False,False,True,3.0715352369694915,1.0,1.4142135623730951
789,0,1,1,46.0,1,1,True,False,False,False,True,False,False,False,False,False,4.306742249663978,0.0,0.0
791,0,2,1,16.0,1,1,False,False,True,False,False,False,False,True,False,False,3.295836866004329,0.0,0.0
793,0,1,1,29.869351032448375,1,1,True,False,False,False,True,False,False,False,False,False,3.4561841799918147,0.0,0.0
794,0,3,1,25.0,1,1,False,False,True,False,False,False,False,False,False,True,2.1855792552411137,0.0,0.0
795,0,2,1,39.0,1,1,False,False,True,False,False,False,True,False,False,False,2.6390573296152584,0.0,0.0
796,1,1,0,49.0,1,1,False,False,True,False,False,False,True,False,False,False,3.2932111997353943,0.0,0.0
797,1,3,0,31.0,1,1,False,False,True,False,False,False,False,False,True,False,2.270402752283094,0.0,0.0
798,0,3,1,30.0,1,1,True,False,False,False,False,False,False,False,True,False,2.1076888046179385,0.0,0.0
799,0,3,0,30.0,3,0,False,False,True,False,False,False,False,True,False,False,3.224857896545748,1.0,1.0
801,1,2,0,31.0,3,0,False,False,True,False,False,False,False,True,False,False,3.305053521109253,1.0,1.0
802,1,1,1,11.0,4,0,False,False,True,False,True,False,False,False,False,False,4.306742249663978,1.0,1.4142135623730951
803,1,3,1,1.0,2,0,True,False,False,False,False,False,False,False,False,True,2.2530481500547457,0.0,1.0
804,1,3,1,27.0,1,1,False,False,True,False,False,False,False,False,False,True,2.076311648670908,0.0,0.0
805,0,3,1,31.0,1,1,False,False,True,False,False,False,False,False,False,True,2.1719067693519296,0.0,0.0
806,0,1,1,39.0,1,1,False,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0
807,0,3,0,18.0,1,1,False,False,True,False,False,False,False,False,True,False,2.1719067693519296,0.0,0.0
809,1,1,0,33.0,2,0,False,False,True,False,False,False,False,True,False,False,3.9908341858524357,1.0,0.0
810,0,3,1,26.0,1,1,False,False,True,False,False,False,False,False,True,False,2.1846457951293594,0.0,0.0
811,0,3,1,39.0,1,1,False,False,True,False,False,False,False,False,True,False,3.224857896545748,0.0,0.0
812,0,2,1,35.0,1,1,False,False,True,False,False,False,False,True,False,False,2.4423470353692043,0.0,0.0
813,0,3,0,6.0,7,0,False,False,True,False,False,False,False,False,False,True,3.4742929367327062,1.5811388300841898,1.4142135623730951
814,0,3,1,30.5,1,1,False,False,True,False,False,False,False,True,False,False,2.2027647577118348,0.0,0.0
815,0,1,1,29.869351032448375,1,1,False,False,True,False,True,False,False,False,False,False,0.0,0.0,0.0
816,0,3,0,23.0,1,1,False,False,True,False,False,False,False,False,False,True,2.188856327665703,0.0,0.0
817,0,2,1,31.0,3,0,True,False,False,False,False,False,False,True,False,False,3.637696679934592,1.0,1.0
818,0,3,1,43.0,1,1,False,False,True,False,False,False,False,False,False,True,2.0082140323914683,0.0,0.0
819,0,3,1,10.0,6,0,False,False,True,False,False,False,False,True,False,False,3.3638415951183864,1.5811388300841898,1.4142135623730951
820,1,1,0,52.0,3,0,False,False,True,False,True,False,False,False,False,False,4.306742249663978,1.0,1.0
821,1,3,1,27.0,1,1,False,False,True,False,False,False,False,False,False,True,2.2682524139135403,0.0,0.0
822,0,1,1,38.0,1,1,False,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0
823,1,3,0,27.0,2,0,False,False,True,False,False,False,False,True,False,False,2.600836116795061,0.0,1.0
824,0,3,1,2.0,6,0,False,False,True,False,False,False,False,False,True,False,3.705920919968788,1.5811388300841898,1.0
825,0,3,1,29.869351032448375,1,1,False,True,False,False,False,False,False,False,False,True,2.0731719286662407,0.0,0.0
826,0,3,1,29.869351032448375,1,1,False,False,True,False,False,False,False,False,False,True,4.05171190165724,0.0,0.0
827,1,2,1,1.0,3,0,True,False,False,False,False,False,False,True,False,False,3.637696679934592,0.0,1.4142135623730951
828,1,3,1,29.869351032448375,1,1,False,True,False,False,False,False,False,True,False,False,2.169053700369523,0.0,0.0
829,1,1,0,57.0,1,1,False,False,True,False,True,False,False,False,False,False,4.306742249663978,0.0,0.0
830,1,3,0,15.0,2,0,True,False,False,False,False,False,False,True,False,False,2.737880811060884,1.0,0.0
831,1,2,1,1.0,3,0,False,False,True,False,False,False,False,True,False,False,2.9831534913471307,1.0,1.0
833,0,3,1,23.0,1,1,False,False,True,False,False,False,False,True,False,False,2.180891922715322,0.0,0.0
834,0,3,1,18.0,1,1,False,False,True,False,False,False,False,True,False,False,2.2300144001592104,0.0,0.0
835,1,1,0,39.0,3,0,True,False,False,False,False,False,False,True,False,False,4.306742249663978,1.0,1.0
836,0,3,1,21.0,1,1,False,False,True,False,False,False,False,True,False,False,2.2682524139135403,0.0,0.0
839,1,1,1,29.869351032448375,1,1,True,False,False,False,False,True,False,False,False,False,3.4242626545931514,0.0,0.0
840,0,3,1,20.0,1,1,False,False,True,False,False,False,False,True,False,False,2.188856327665703,0.0,0.0
841,0,2,1,16.0,1,1,False,False,True,False,False,False,True,False,False,False,2.4423470353692043,0.0,0.0
842,1,1,0,30.0,1,1,True,False,False,True,False,False,False,False,False,False,3.4657359027997265,0.0,0.0
843,0,3,1,34.5,1,1,True,False,False,False,False,False,False,False,True,False,2.006534770871748,0.0,0.0
845,0,3,1,42.0,1,1,False,False,True,False,False,False,False,False,False,True,2.145931282948669,0.0,0.0
847,0,3,1,35.0,1,1,True,False,False,False,False,False,False,True,False,False,2.1855792552411137,0.0,0.0
848,0,2,1,28.0,2,0,False,False,True,False,False,False,False,True,False,False,3.5263605246161616,0.0,1.0
849,1,1,0,29.869351032448375,2,0,True,False,False,False,False,True,False,False,False,False,4.306742249663978,1.0,0.0
850,0,3,1,4.0,7,0,False,False,True,False,False,False,False,False,True,False,3.4742929367327062,1.5811388300841898,1.4142135623730951
851,0,3,1,57.0,1,1,False,False,True,False,False,False,False,False,False,True,2.1719067693519296,0.0,0.0
852,0,3,0,9.0,3,0,True,False,False,False,False,False,False,False,False,True,2.7878344138303452,1.0,1.0
853,1,1,0,16.0,2,0,False,False,True,False,False,False,True,False,False,False,3.698829784967104,0.0,1.0
854,0,2,0,44.0,2,0,False,False,True,False,False,False,True,False,False,False,3.295836866004329,1.0,0.0
855,1,3,0,18.0,2,0,False,False,True,False,False,False,False,False,False,True,2.336986519711378,0.0,1.0
856,1,1,0,45.0,3,0,False,False,True,False,False,True,False,False,False,False,4.306742249663978,1.0,1.0
857,1,1,1,51.0,1,1,False,False,True,False,False,False,False,True,False,False,3.3160025355989236,0.0,0.0
858,1,3,0,24.0,4,0,True,False,False,False,False,False,False,False,True,False,3.0085645861193133,0.0,1.5811388300841898
860,0,3,1,41.0,3,0,False,False,True,False,False,False,False,False,True,False,2.7152442616824506,1.4142135623730951,0.0
861,0,2,1,21.0,2,0,False,False,True,False,False,False,False,True,False,False,2.5257286443082556,1.0,0.0
862,1,1,0,48.0,1,1,False,False,True,False,False,False,True,False,False,False,3.2932111997353943,0.0,0.0
864,0,2,1,24.0,1,1,False,False,True,False,False,False,True,False,False,False,2.6390573296152584,0.0,0.0
865,1,2,0,42.0,1,1,False,False,True,False,False,False,True,False,False,False,2.6390573296152584,0.0,0.0
866,1,2,0,27.0,2,0,True,False,False,False,False,False,True,False,False,False,2.698558631668595,1.0,0.0
867,0,1,1,31.0,1,1,False,False,True,True,False,False,False,False,False,False,3.941500250945973,0.0,0.0
868,0,3,1,29.869351032448375,1,1,False,False,True,False,False,False,False,True,False,False,2.3513752571634776,0.0,0.0
869,1,3,1,4.0,3,0,False,False,True,False,False,False,False,False,True,False,2.495953738718064,1.0,1.0
